Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull
11,0.9024659818853145,0.0,1.0,0.4456384430583417,0.4214867072699305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.5,0.5763358778625954,0.37179487179487175,0.5,1.0,0.9,0.8,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.160524450744153,1.0,0.0,0.0573630136986301,0.1702127659574468,1.0,1.0,1.0,1.0,0.4298378473389532,0.0,0.0,0.4018019472209433,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.2499999999999999,1.0,0.0,1.0,0.8,0.5246305418719212,1.0,0.25,0.2708039492242595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0909090909090909,0.5,1.0,1.0,0.0,0.0,0.75
12,0.934379421944767,0.2352941176470588,1.0,0.5175033420618727,0.4337463155279631,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,1.0,0.8,0.8888888888888888,0.5,0.47709923664122145,0.4786324786324786,0.5,1.0,0.3,0.4,0.3333333333333333,0.17875,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.8333333333333333,0.1768249468462083,1.0,0.0,0.0757705479452054,0.1923076923076923,1.0,1.0,1.0,1.0,0.4782724747997293,0.5530266343825666,0.0,0.6862416243752785,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6666666666666666,0.8,0.6000000000000001,0.46798029556650245,0.3333333333333333,0.75,0.5190409026798307,1.0,1.0,1.0,0.1715285880980163,0.0383912248628884,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.5
13,0.9060996297027138,0.0,1.0,0.4403125963841563,0.4501731759854718,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.625,0.5648854961832062,0.34615384615384603,0.5,1.0,0.9,0.6000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.1305811481218993,1.0,0.0,0.0749143835616438,0.1492635024549918,1.0,0.75,1.0,1.0,0.3801359236917196,0.0,0.0,0.3553417999218684,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.1666666666666666,1.0,0.0,1.0,0.8,0.5098522167487685,1.0,0.25,0.2482369534555712,1.0,1.0,1.0,0.1633605600933488,0.0,0.0,0.0,0.3666666666666666,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,1.0,0.0,0.75
14,0.9278176196196369,0.0,1.0,0.5427499408524292,0.4116683360033913,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.6068702290076337,0.6089743589743589,1.0,1.0,1.0,1.0,0.3333333333333333,0.19125,0.6666666666666666,1.0,1.0,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.6395547945205479,0.2445171849427168,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.5997536945812808,0.6666666666666666,0.75,0.5923836389280677,1.0,1.0,1.0,0.1866977829638272,0.0603290676416819,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,0.625
15,0.9090252949511549,0.0,1.0,0.4403125963841563,0.4165315764711991,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5,0.5572519083969466,0.329059829059829,0.5,1.0,0.8,0.9,0.6666666666666666,0.1325,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.1298724309000709,1.0,0.0,0.2226027397260274,0.2050736497545008,1.0,0.75,1.0,1.0,0.5003475356023279,0.0,0.0,0.4677126859275446,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.3333333333333333,0.4,1.0,0.5,0.6666666666666666,0.25,0.2482369534555712,1.0,1.0,1.0,0.0,0.3893967093235831,0.3188405797101449,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.3636363636363636,0.5,1.0,1.0,1.0,0.0,0.75
16,0.9031240194851923,0.1470588235294117,0.75,0.3284263672070855,0.3032046808995624,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5454545454545454,1.0,1.0,1.0,0.0,0.6666666666666665,0.875,0.3129770992366413,0.5576923076923076,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3561643835616438,0.1361702127659574,1.0,1.0,1.0,0.6666666666666666,0.3552695235828791,0.0,0.0,0.3320972949394383,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.0,1.0,0.8,0.5258620689655172,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.0560093348891481,0.2047531992687385,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5454545454545454,0.25,1.0,1.0,0.0,0.0,0.625
17,0.9072585617294314,0.0,1.0,0.4403125963841563,0.4222018638699322,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.75,0.8473282442748091,0.658119658119658,1.0,1.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.1125,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.1024096385542168,1.0,0.0,0.1823630136986301,0.1643207855973813,1.0,1.0,1.0,1.0,0.4165061353428521,0.0,0.0,0.3893397876577857,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.3333333333333333,0.6000000000000001,1.0,0.8029556650246306,0.3333333333333333,0.5,0.3385049365303244,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0451612903225806,0.1818181818181818,1.0,1.0,1.0,1.0,0.0,1.0
18,0.8896496805291161,0.4117647058823529,1.0,0.4560656102716869,0.4142057676650331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.33206106870229013,0.14529914529914523,1.0,1.0,0.8,0.9,1.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.5131166042920969,0.0,0.0,0.4796489002360564,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.28078817733990147,1.0,0.5,0.3638928067700987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.032258064516129,0.8181818181818182,0.0,1.0,1.0,0.0,0.0,0.5
19,0.9094512810628897,0.0,1.0,0.4238592228593645,0.4608487706223926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5909090909090909,0.2,1.0,1.0,1.0,0.4444444444444445,0.5,0.7251908396946565,0.7051282051282051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.1144578313253012,1.0,0.0,0.2003424657534246,0.1823240589198036,1.0,1.0,1.0,1.0,0.4558500044026061,0.0,0.0,0.42611747788977,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.8,0.7167487684729064,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.0,0.186471663619744,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4545454545454545,0.5,1.0,1.0,0.0,0.0,0.75
20,0.9048948001159826,0.0,1.0,0.4456384430583417,0.3445615076332281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444445,0.625,0.6755725190839694,0.4935897435897435,0.5,1.0,0.4,0.6000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.1666666666666666,0.0892983699503898,1.0,0.0,0.2247431506849315,0.1684124386252046,1.0,0.75,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.6169950738916257,1.0,0.25,0.2073342736248236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.3636363636363636,0.75,0.3333333333333333,0.5,0.0,0.0,0.875
21,0.9325622352446856,0.2352941176470588,1.0,0.5813411068203953,0.4681425526952935,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.7272727272727273,1.0,1.0,1.0,0.8,0.7777777777777777,0.5,0.47709923664122145,0.4786324786324786,1.0,1.0,1.0,1.0,0.6666666666666666,0.2375,0.6666666666666666,1.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,0.0,0.4957191780821917,0.1895253682487725,1.0,1.0,1.0,1.0,0.4705094671360337,0.5898305084745763,0.0,0.6940696095250574,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.6000000000000001,0.46798029556650245,0.6666666666666666,0.75,0.6015514809590973,1.0,1.0,1.0,0.2800466744457409,0.2815356489945155,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9090909090909092,0.0,0.6666666666666666,0.75,0.0,0.0,0.5
22,0.9049929574541313,0.1470588235294117,0.75,0.369595419099787,0.3416665770392045,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3181818181818182,1.0,1.0,1.0,0.0,0.6666666666666665,0.75,0.316793893129771,0.12179487179487175,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2726883561643835,0.1042553191489361,1.0,1.0,1.0,0.3333333333333333,0.4538062549539186,0.0,0.0,0.4242070306985832,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.8,1.0,0.2253694581280788,1.0,0.25,0.1974612129760225,1.0,1.0,0.5,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.625
23,0.9216040813390948,0.0,1.0,0.4711754616031938,0.3941905477156496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.7777777777777777,0.5,0.717557251908397,0.6880341880341879,0.5,1.0,1.0,1.0,0.6666666666666666,0.175625,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.7607020547945205,0.2908346972176759,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.706896551724138,0.6666666666666666,0.5,0.3765867418899858,1.0,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,0.0,0.0,0.75
24,0.9025722186796554,0.588235294117647,0.75,0.2737803848303217,0.2306367409941422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0454545454545454,1.0,1.0,0.75,1.0,0.4444444444444445,0.75,0.4923664122137405,0.34401709401709396,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8333333333333333,0.148830616583983,1.0,0.0,0.0856164383561643,0.1702127659574468,1.0,0.75,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.45197044334975367,1.0,0.5,0.4033850493653032,1.0,1.0,1.0,0.116686114352392,0.2010968921389396,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.625
25,0.9083748135703759,0.0,1.0,0.4403125963841563,0.3615609261666343,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.875,0.8396946564885497,0.9230769230769229,1.0,1.0,0.6000000000000001,0.6000000000000001,1.0,0.0,1.0,0.6666666666666666,0.75,1.0,1.0,0.25,0.3333333333333333,0.033309709425939,0.1666666666666666,0.4531886024423338,0.0873287671232876,0.1734860883797054,1.0,1.0,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.7931034482758621,1.0,0.25,0.1904090267983074,1.0,1.0,1.0,0.4737456242707117,0.1645338208409506,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.3636363636363636,1.0,1.0,1.0,1.0,0.0,1.0
26,0.9250721422250465,0.0,1.0,0.6129361977141516,0.4683489691801404,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,0.7777777777777777,0.5,0.8625954198473282,0.8525641025641024,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.5928604707488017,0.0,0.0,0.5541915237383659,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.8583743842364532,0.6666666666666666,0.75,0.6276445698166432,1.0,1.0,1.0,0.0,0.1023765996343692,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.75,1.0,1.0,0.0,0.0,0.875
27,0.9038446609578895,0.0,1.0,0.3885811169229189,0.3350124327172182,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444445,0.75,0.7748091603053435,0.9145299145299144,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.25,0.5,0.0414599574769666,0.8333333333333333,0.3297150610583446,0.0770547945205479,0.1472995090016366,1.0,0.75,1.0,1.0,0.3751234881196854,0.0,0.0,0.3506562972709703,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.2499999999999999,1.0,0.0,1.0,0.8,0.9753694581280788,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.2590431738623103,0.0585009140767824,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3636363636363636,1.0,1.0,1.0,0.0,0.0,1.0
